Type,days_for_shipping_real,days_for_shipment_scheduled,benefit_per_order,Sales_per_customer,delivery_status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,customer_id,Customer Lname,Customer Password,customer_segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order_date,order_id,Order Item Cardprod Id,Order Item Discount,order_item_discount_rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,order_profit_per_order,order_region,Order State,order_status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,product_name,Product Price,Product Status,shipping_date,shipping_mode,order_datetime,shipping_datetime
TRANSFER,4,4,64.79000092,239.9600067,Shipping on time,0,17,Cleats,Oviedo,EE. UU.,XXXXXXXXX,Mark,10288,Smith,XXXXXXXXX,Consumer,FL,6026 Stony Elk Hill,32765,4,Apparel,28.62217712,-81.20755768,Africa,Fes,Marruecos,10288,10/20/2016 3:59,45088,365,0,0,112591,59.99000168,0.270000011,4,239.9600067,239.9600067,64.79000092,North Africa,Fez-Bulmán,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/24/2016 3:59,Standard Class,20-10-2016 03:59,24-10-2016 03:59
TRANSFER,5,4,83.62000275,230.3600006,Late delivery,1,17,Cleats,Buffalo,EE. UU.,XXXXXXXXX,Mary,4717,Sanders,XXXXXXXXX,Consumer,NY,4903 Lazy Parkway,14221,4,Apparel,42.9666214,-78.74194336,Africa,Cairo,Egipto,4717,01-07-2017 00:11,50489,365,9.600000381,0.039999999,126156,59.99000168,0.360000014,4,239.9600067,230.3600006,83.62000275,North Africa,El Cairo,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,01-12-2017 00:11,Standard Class,07-01-2017 00:11,12-01-2017 00:11
TRANSFER,5,4,74.08999634,227.9600067,Late delivery,1,17,Cleats,Honolulu,EE. UU.,XXXXXXXXX,Paul,4799,Jensen,XXXXXXXXX,Consumer,HI,3902 Foggy Swale,96822,4,Apparel,21.30562019,-157.8386993,Africa,Dakar,Senegal,4799,10-10-2016 06:06,44409,365,12,0.050000001,110862,59.99000168,0.330000013,4,239.9600067,227.9600067,74.08999634,West Africa,Dakar,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/15/2016 6:06,Standard Class,10-10-2016 06:06,15-10-2016 06:06
TRANSFER,2,4,92.97000122,226.7599945,Advance shipping,0,17,Cleats,Oceanside,EE. UU.,XXXXXXXXX,Walter,4533,Chavez,XXXXXXXXX,Consumer,CA,990 Dewy Crest,92056,4,Apparel,33.18587494,-117.3658524,Africa,Hurghada,Egipto,4533,09-06-2016 13:30,42101,365,13.19999981,0.059999999,105115,59.99000168,0.409999996,4,239.9600067,226.7599945,92.97000122,North Africa,Al Bahr al Ahmar,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,09-08-2016 13:30,Standard Class,06-09-2016 13:30,08-09-2016 13:30
TRANSFER,5,4,70.55999756,208.7700043,Late delivery,1,17,Cleats,North Tonawanda,EE. UU.,XXXXXXXXX,Joyce,12383,Phillips,XXXXXXXXX,Consumer,NY,9899 Hazy Falls,14120,4,Apparel,43.02910233,-78.87342072,Africa,Kenitra,Marruecos,12383,01-06-2017 01:25,50424,365,31.19000053,0.129999995,125992,59.99000168,0.340000004,4,239.9600067,208.7700043,70.55999756,North Africa,Garb-Chrarda-Beni Hsen,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,01-11-2017 01:25,Standard Class,06-01-2017 01:25,11-01-2017 01:25
TRANSFER,6,4,96,200,Late delivery,1,24,Women's Apparel,Clovis,EE. UU.,XXXXXXXXX,Daniel,3518,Smith,XXXXXXXXX,Consumer,CA,7449 Merry Chase,93611,5,Golf,36.82690048,-119.6776962,Africa,Abidjan,Costa de Marfil,3518,12/28/2016 7:33,49825,502,0,0,124562,50,0.479999989,4,200,200,96,West Africa,Lagunes,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,01-03-2017 07:33,Standard Class,28-12-2016 07:33,03-01-2017 07:33
TRANSFER,5,4,-145.1300049,198,Late delivery,1,24,Women's Apparel,Jamaica,EE. UU.,XXXXXXXXX,Mary,4674,Lynn,XXXXXXXXX,Consumer,NY,7694 Velvet Turnabout,11434,5,Golf,40.70170975,-73.80841827,Africa,Hurghada,Egipto,4674,8/25/2016 18:46,41294,502,2,0.01,103083,50,-0.730000019,4,200,198,-145.1300049,North Africa,Al Bahr al Ahmar,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,8/30/2016 18:46,Standard Class,25-08-2016 18:46,30-08-2016 18:46
TRANSFER,4,4,45,155.1600037,Shipping on time,0,29,Shop By Sport,Granite City,EE. UU.,XXXXXXXXX,Pamela,8519,Michael,XXXXXXXXX,Consumer,IL,1585 Stony Rabbit Hollow,62040,5,Golf,38.69002152,-90.14477539,Africa,Niamey,Níger,8519,09-05-2016 10:10,42023,627,4.800000191,0.029999999,104898,39.99000168,0.289999992,4,159.9600067,155.1600037,45,West Africa,Niamey,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,09-09-2016 10:10,Standard Class,05-09-2016 10:10,09-09-2016 10:10
TRANSFER,5,4,51.09000015,151.1600037,Late delivery,1,29,Shop By Sport,Medford,EE. UU.,XXXXXXXXX,Betty,5302,Smith,XXXXXXXXX,Consumer,MA,2289 Cozy Promenade,2155,5,Golf,42.41968918,-71.10621643,Africa,Sale,Marruecos,5302,11/28/2016 9:00,47774,627,8.800000191,0.059999999,119464,39.99000168,0.340000004,4,159.9600067,151.1600037,51.09000015,North Africa,Rabat-Salé-Zemur-Zaer,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12-03-2016 09:00,Standard Class,28-11-2016 09:00,03-12-2016 09:00
TRANSFER,3,4,31.25,111.5999985,Advance shipping,0,26,Girls' Apparel,Pomona,EE. UU.,XXXXXXXXX,Mary,3594,Smith,XXXXXXXXX,Consumer,CA,830 Clear Sky Vale,91766,5,Golf,34.04991913,-117.7161026,Africa,Pretoria,SudAfrica,3594,09-02-2016 13:30,41827,564,8.399999619,0.07,104416,30,0.280000001,4,120,111.5999985,31.25,Southern Africa,Gauteng,PENDING,,564,26,,http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt,Nike Men's Deutschland Weltmeister Winners Bl,30,0,09-05-2016 13:30,Standard Class,02-09-2016 13:30,05-09-2016 13:30
TRANSFER,4,4,-459,170,Shipping on time,0,24,Women's Apparel,Tempe,EE. UU.,XXXXXXXXX,Christian,9890,Luna,XXXXXXXXX,Consumer,AZ,2833 Clear Valley,85281,5,Golf,33.41519928,-111.9199905,Africa,Marrakech,Marruecos,9890,11/19/2016 21:27,47193,502,30,0.150000006,117955,50,-2.700000048,4,200,170,-459,North Africa,Marrakech-Tensift-Al Hauz,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/23/2016 21:27,Standard Class,19-11-2016 21:27,23-11-2016 21:27
TRANSFER,2,4,-248,160,Advance shipping,0,24,Women's Apparel,Santa Ana,EE. UU.,XXXXXXXXX,Mary,1410,Smith,XXXXXXXXX,Consumer,CA,4682 Cozy Freeway,92703,5,Golf,33.74279404,-117.8847504,Africa,Bur Sudan,Sudán,1410,9/14/2016 5:26,42626,502,40,0.200000003,106390,50,-1.549999952,4,200,160,-248,North Africa,Mar Rojo,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,9/16/2016 5:26,Standard Class,14-09-2016 05:26,16-09-2016 05:26
TRANSFER,5,4,13.19999981,150,Late delivery,1,24,Women's Apparel,York,EE. UU.,XXXXXXXXX,Mary,7521,Ortega,XXXXXXXXX,Consumer,PA,4196 Noble Beacon Mews,17402,5,Golf,39.9602356,-76.67675781,Africa,Lagos,Nigeria,7521,11-05-2016 09:13,46199,502,50,0.25,115493,50,0.090000004,4,200,150,13.19999981,West Africa,Lagos,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,11-10-2016 09:13,Standard Class,05-11-2016 09:13,10-11-2016 09:13
TRANSFER,4,4,46.29000092,94.45999908,Shipping on time,0,40,Accessories,Aurora,EE. UU.,XXXXXXXXX,Mary,2106,Grimes,XXXXXXXXX,Consumer,CO,231 Bright Alley,80010,6,Outdoors,39.74543381,-104.8753815,Africa,Lagos,Nigeria,2106,12-08-2016 12:08,48468,885,5.5,0.059999999,121217,24.98999977,0.49000001,4,99.95999908,94.45999908,46.29000092,West Africa,Lagos,PENDING,,885,40,,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,12-12-2016 12:08,Standard Class,08-12-2016 12:08,12-12-2016 12:08
TRANSFER,5,4,182.1399994,395.9599915,Late delivery,1,9,Cardio Equipment,Simi Valley,EE. UU.,XXXXXXXXX,Mary,8144,Summers,XXXXXXXXX,Consumer,CA,3926 Stony Gardens,93065,3,Footwear,34.27391052,-118.7662125,Africa,Quelimane,Mozambique,8144,1/14/2017 14:22,51009,191,4,0.01,127490,99.98999786,0.460000008,4,399.9599915,395.9599915,182.1399994,East Africa,Zambezia,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/19/2017 14:22,Standard Class,14-01-2017 14:22,19-01-2017 14:22
TRANSFER,5,4,-261.4400024,391.9599915,Late delivery,1,9,Cardio Equipment,Silver Spring,EE. UU.,XXXXXXXXX,Tiffany,5643,Caldwell,XXXXXXXXX,Consumer,MD,3632 Fallen Pioneer Isle,20904,3,Footwear,39.04636002,-76.98272705,Africa,Port Elizabeth,SudAfrica,5643,11-05-2016 19:43,46229,191,8,0.02,115564,99.98999786,-0.670000017,4,399.9599915,391.9599915,-261.4400024,Southern Africa,Cabo Oriental,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11-10-2016 19:43,Standard Class,05-11-2016 19:43,10-11-2016 19:43
TRANSFER,3,4,178.5800018,379.9599915,Advance shipping,0,9,Cardio Equipment,Saint Paul,EE. UU.,XXXXXXXXX,Paul,2041,Garcia,XXXXXXXXX,Consumer,MN,1070 Dusty Beacon Maze,55124,3,Footwear,44.72552109,-93.20613098,Africa,Shinyanga,Tanzania,2041,9/17/2016 23:07,42882,191,20,0.050000001,107084,99.98999786,0.469999999,4,399.9599915,379.9599915,178.5800018,East Africa,Shinyanga,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/20/2016 23:07,Standard Class,17-09-2016 23:07,20-09-2016 23:07
TRANSFER,3,4,167.4199982,363.9599915,Advance shipping,0,9,Cardio Equipment,San Antonio,EE. UU.,XXXXXXXXX,Stephen,7537,Lee,XXXXXXXXX,Consumer,TX,469 Crystal Anchor Mountain,78201,3,Footwear,29.45598984,-98.52809143,Africa,Kismaayo,Somalia,7537,11/14/2016 13:14,46827,191,36,0.090000004,117074,99.98999786,0.460000008,4,399.9599915,363.9599915,167.4199982,East Africa,Jubbada Hoose,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/17/2016 13:14,Standard Class,14-11-2016 13:14,17-11-2016 13:14
TRANSFER,5,4,-76.66999817,359.9599915,Late delivery,1,9,Cardio Equipment,Philadelphia,EE. UU.,XXXXXXXXX,George,3056,Middleton,XXXXXXXXX,Consumer,PA,3601 Cozy Creek Trail,19143,3,Footwear,39.95672989,-75.19525909,Africa,Butare,Ruanda,3056,12-11-2016 15:49,48684,191,40,0.100000001,121737,99.98999786,-0.209999993,4,399.9599915,359.9599915,-76.66999817,East Africa,Meridional,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/16/2016 15:49,Standard Class,11-12-2016 15:49,16-12-2016 15:49
TRANSFER,5,4,165.4199982,351.9599915,Late delivery,1,9,Cardio Equipment,Philadelphia,EE. UU.,XXXXXXXXX,George,3056,Middleton,XXXXXXXXX,Consumer,PA,3601 Cozy Creek Trail,19143,3,Footwear,39.95672989,-75.19525909,Africa,Butare,Ruanda,3056,12-11-2016 15:49,48684,191,48,0.119999997,121735,99.98999786,0.469999999,4,399.9599915,351.9599915,165.4199982,East Africa,Meridional,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/16/2016 15:49,Standard Class,11-12-2016 15:49,16-12-2016 15:49
TRANSFER,2,4,-82.01000214,351.9599915,Advance shipping,0,9,Cardio Equipment,Philadelphia,EE. UU.,XXXXXXXXX,Samuel,7967,Jones,XXXXXXXXX,Consumer,PA,7007 Quiet Via,19149,3,Footwear,40.03775024,-75.06806183,Africa,Cairo,Egipto,7967,11-08-2016 13:14,46416,191,48,0.119999997,116042,99.98999786,-0.230000004,4,399.9599915,351.9599915,-82.01000214,North Africa,El Cairo,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11-10-2016 13:14,Standard Class,08-11-2016 13:14,10-11-2016 13:14
TRANSFER,4,4,91.79000092,339.9700012,Shipping on time,0,9,Cardio Equipment,Bronx,EE. UU.,XXXXXXXXX,Larry,1758,King,XXXXXXXXX,Consumer,NY,2515 Burning Boulevard,10466,3,Footwear,40.86353684,-73.87049866,Africa,Newcastle,SudAfrica,1758,11/22/2016 2:00,47343,191,59.99000168,0.150000006,118360,99.98999786,0.270000011,4,399.9599915,339.9700012,91.79000092,Southern Africa,KwaZulu-Natal,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/26/2016 2:00,Standard Class,22-11-2016 02:00,26-11-2016 02:00
DEBIT,2,4,40.56000137,124.7900009,Advance shipping,0,18,Men's Footwear,Greenville,EE. UU.,XXXXXXXXX,Peter,7884,Smith,XXXXXXXXX,Corporate,NC,2127 Cozy Deer Bank,27858,4,Apparel,35.60034943,-77.33486939,Pacific Asia,Estambul,Turquía,7884,8/31/2016 12:06,41686,403,5.199999809,0.039999999,104060,129.9900055,0.330000013,1,129.9900055,124.7900009,40.56000137,West Asia,Estambul,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,09-02-2016 12:06,Standard Class,31-08-2016 12:06,02-09-2016 12:06
DEBIT,2,4,41.18000031,124.7900009,Advance shipping,0,18,Men's Footwear,Morristown,EE. UU.,XXXXXXXXX,Diana,289,Richards,XXXXXXXXX,Corporate,NJ,3593 Easy Embers Field,7960,4,Apparel,40.80119324,-74.48561096,Pacific Asia,Jerusalén,Israel,289,09-03-2016 13:41,41896,403,5.199999809,0.039999999,104577,129.9900055,0.330000013,1,129.9900055,124.7900009,41.18000031,West Asia,Jerusalén,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,09-05-2016 13:41,Standard Class,03-09-2016 13:41,05-09-2016 13:41
DEBIT,4,4,27.36000061,56.99000168,Shipping on time,0,17,Cleats,San Diego,EE. UU.,XXXXXXXXX,Mary,10081,Castillo,XXXXXXXXX,Corporate,CA,9900 Hidden Rise Downs,92115,4,Apparel,32.77627945,-117.1342163,Pacific Asia,Gold Coast,Australia,10081,2/16/2016 4:09,28168,365,3,0.050000001,70443,59.99000168,0.479999989,1,59.99000168,56.99000168,27.36000061,Oceania,Queensland,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/20/2016 4:09,Standard Class,16-02-2016 04:09,20-02-2016 04:09
DEBIT,3,4,26.05999947,123.4899979,Advance shipping,0,18,Men's Footwear,Oxnard,EE. UU.,XXXXXXXXX,Mary,1169,Smith,XXXXXXXXX,Corporate,CA,1055 Crystal Woods,93030,4,Apparel,34.19039154,-119.177803,Pacific Asia,Newcastle,Australia,1169,12/31/2015 19:27,24992,403,6.5,0.050000001,62621,129.9900055,0.209999993,1,129.9900055,123.4899979,26.05999947,Oceania,Nueva Gales del Sur,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,01-03-2016 19:27,Standard Class,31-12-2015 19:27,03-01-2016 19:27
DEBIT,2,4,32.47999954,123.4899979,Advance shipping,0,18,Men's Footwear,Miami,EE. UU.,XXXXXXXXX,Mary,1182,Smith,XXXXXXXXX,Corporate,FL,5365 Tawny Apple Limits,33147,4,Apparel,25.82507515,-80.19588471,Pacific Asia,Porirua,Nueva Zelanda,1182,3/26/2016 8:07,30851,403,6.5,0.050000001,77102,129.9900055,0.25999999,1,129.9900055,123.4899979,32.47999954,Oceania,Wellington,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/28/2016 8:07,Standard Class,26-03-2016 08:07,28-03-2016 08:07
DEBIT,5,4,35.81000137,123.4899979,Late delivery,1,18,Men's Footwear,Albuquerque,EE. UU.,XXXXXXXXX,Mary,717,Camacho,XXXXXXXXX,Corporate,NM,4845 Thunder Embers Hollow,87111,4,Apparel,35.13143921,-106.5452042,Pacific Asia,Mildura,Australia,717,01-02-2016 00:11,25074,403,6.5,0.050000001,62834,129.9900055,0.289999992,1,129.9900055,123.4899979,35.81000137,Oceania,Victoria,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,01-07-2016 00:11,Standard Class,02-01-2016 00:11,07-01-2016 00:11
DEBIT,6,4,102.5100021,205.0299988,Late delivery,1,76,Women's Clothing,Amarillo,EE. UU.,XXXXXXXXX,Ainsley,20423,Leach,XXXXXXXXX,Corporate,TX,5154 Honey Bend,79109,4,Apparel,35.18754196,-101.8676224,Pacific Asia,Brisbane,Australia,20423,1/27/2018 2:38,76870,1363,10.78999996,0.050000001,180185,215.8200073,0.5,1,215.8200073,205.0299988,102.5100021,Oceania,Queensland,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,02-02-2018 02:38,Standard Class,27-01-2018 02:38,02-02-2018 02:38
DEBIT,4,4,15.43999958,123.4899979,Shipping on time,0,18,Men's Footwear,Lutz,EE. UU.,XXXXXXXXX,Theresa,5801,Pearson,XXXXXXXXX,Corporate,FL,6715 Gentle Horse Row,33549,4,Apparel,28.08681297,-82.43898773,Pacific Asia,Daca,Bangladés,5801,01-03-2016 07:22,25163,403,6.5,0.050000001,63064,129.9900055,0.129999995,1,129.9900055,123.4899979,15.43999958,South Asia,Daca,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,01-07-2016 07:22,Standard Class,03-01-2016 07:22,07-01-2016 07:22
DEBIT,2,4,4.570000172,123.4899979,Advance shipping,0,18,Men's Footwear,Bend,EE. UU.,XXXXXXXXX,Cynthia,702,Smith,XXXXXXXXX,Corporate,OR,6412 Crystal View Townline,97701,4,Apparel,44.07210541,-12.13232708,Pacific Asia,Kanpur,India,702,2/14/2016 5:54,28036,403,6.5,0.050000001,70143,129.9900055,0.039999999,1,129.9900055,123.4899979,4.570000172,South Asia,Uttar Pradesh,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/16/2016 5:54,Standard Class,14-02-2016 05:54,16-02-2016 05:54
DEBIT,5,4,61.75,123.4899979,Late delivery,1,18,Men's Footwear,East Brunswick,EE. UU.,XXXXXXXXX,Mary,6951,Williams,XXXXXXXXX,Corporate,NJ,263 Harvest Wood,8816,4,Apparel,40.41255188,-74.41832733,Pacific Asia,Bangkok,Tailandia,6951,11/28/2015 1:06,22679,403,6.5,0.050000001,56759,129.9900055,0.5,1,129.9900055,123.4899979,61.75,Southeast Asia,Bangkok,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12-03-2015 01:06,Standard Class,28-11-2015 01:06,03-12-2015 01:06
DEBIT,6,4,38.65000153,123.4899979,Late delivery,1,18,Men's Footwear,Lancaster,EE. UU.,XXXXXXXXX,Sean,6780,Chung,XXXXXXXXX,Corporate,SC,7111 Cotton Blossom Estates,29720,4,Apparel,34.85777283,-80.84423828,Pacific Asia,Bangkok,Tailandia,6780,12-11-2015 15:17,23610,403,6.5,0.050000001,59059,129.9900055,0.310000002,1,129.9900055,123.4899979,38.65000153,Southeast Asia,Bangkok,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/17/2015 15:17,Standard Class,11-12-2015 15:17,17-12-2015 15:17
DEBIT,4,4,14.25,56.99000168,Shipping on time,0,17,Cleats,Ontario,EE. UU.,XXXXXXXXX,Jonathan,6422,Richmond,XXXXXXXXX,Corporate,CA,3005 Bright Maze,91762,4,Apparel,34.06832504,-117.6557541,Pacific Asia,Bagdad,Irak,6422,9/17/2016 4:12,42828,365,3,0.050000001,106946,59.99000168,0.25,1,59.99000168,56.99000168,14.25,West Asia,Bagdad,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/21/2016 4:12,Standard Class,17-09-2016 04:12,21-09-2016 04:12
DEBIT,2,4,-6.170000076,123.4899979,Advance shipping,0,18,Men's Footwear,Morristown,EE. UU.,XXXXXXXXX,Diana,289,Richards,XXXXXXXXX,Corporate,NJ,3593 Easy Embers Field,7960,4,Apparel,40.80119324,-74.48561096,Pacific Asia,Jerusalén,Israel,289,09-03-2016 13:41,41896,403,6.5,0.050000001,104576,129.9900055,-0.050000001,1,129.9900055,123.4899979,-6.170000076,West Asia,Jerusalén,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,09-05-2016 13:41,Standard Class,03-09-2016 13:41,05-09-2016 13:41
DEBIT,4,4,20.12999916,123.4899979,Shipping on time,0,18,Men's Footwear,Houston,EE. UU.,XXXXXXXXX,Christopher,5384,Smith,XXXXXXXXX,Corporate,TX,5657 Lost Expressway,77015,4,Apparel,29.7805748,-95.17199707,Pacific Asia,Adana,Turquía,5384,12-12-2016 01:59,48713,403,6.5,0.050000001,121833,129.9900055,0.159999996,1,129.9900055,123.4899979,20.12999916,West Asia,Adana,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/16/2016 1:59,Standard Class,12-12-2016 01:59,16-12-2016 01:59
DEBIT,4,4,54.34000015,123.4899979,Shipping on time,0,18,Men's Footwear,Hampton,EE. UU.,XXXXXXXXX,Donald,2985,Price,XXXXXXXXX,Corporate,VA,183 Velvet Grove Towers,23666,4,Apparel,37.05174255,-76.40163422,Pacific Asia,Riyadh,Arabia Saudí,2985,10/28/2016 15:11,45668,403,6.5,0.050000001,114148,129.9900055,0.439999998,1,129.9900055,123.4899979,54.34000015,West Asia,Riad,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11-01-2016 15:11,Standard Class,28-10-2016 15:11,01-11-2016 15:11
DEBIT,2,4,43.61000061,436.1000061,Advance shipping,0,66,Crafts,New York,EE. UU.,XXXXXXXXX,Rana,18349,Moreno,XXXXXXXXX,Corporate,NY,2275 Rustic Impasse,10016,4,Apparel,40.74559021,-73.97927856,Pacific Asia,Shenzhen,China,18349,12/27/2017 20:01,74796,1353,25.37999916,0.059999999,178111,461.480011,0.100000001,1,461.480011,436.1000061,43.61000061,Eastern Asia,Guangdong,COMPLETE,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,12/29/2017 20:01,Standard Class,27-12-2017 20:01,29-12-2017 20:01
DEBIT,4,4,42.99000168,122.8399963,Shipping on time,0,18,Men's Footwear,Porterville,EE. UU.,XXXXXXXXX,Mary,11286,Garcia,XXXXXXXXX,Corporate,CA,8279 Bright Fox Highway,93257,4,Apparel,35.93829727,-118.9438477,Pacific Asia,Tianjin,China,11286,02-12-2016 12:34,27918,403,7.150000095,0.059999999,69867,129.9900055,0.349999994,1,129.9900055,122.8399963,42.99000168,Eastern Asia,Tianjin,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/16/2016 12:34,Standard Class,12-02-2016 12:34,16-02-2016 12:34
DEBIT,3,4,19.84000015,56.68999863,Advance shipping,0,17,Cleats,Portland,EE. UU.,XXXXXXXXX,William,489,Smith,XXXXXXXXX,Corporate,OR,2792 Middle Mount,97223,4,Apparel,45.59825897,-12.27242851,Pacific Asia,Perth,Australia,489,3/15/2016 7:58,30097,365,3.299999952,0.059999999,75233,59.99000168,0.349999994,1,59.99000168,56.68999863,19.84000015,Oceania,Australia Occidental,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/18/2016 7:58,Standard Class,15-03-2016 07:58,18-03-2016 07:58
